x,y
215.112,278.496
215.176,278.486
215.218,278.481
215.252,278.486
215.315,278.543
215.334,278.629
215.317,278.726
215.368,278.789
215.374,278.878
215.309,279.013
215.212,279.232
215.224,279.325
215.269,279.317
215.296,279.296
215.351,279.251
215.408,279.245
215.448,279.262
215.490,279.291
215.545,279.296
215.614,279.201
215.739,279.038
215.745,278.994
215.722,278.967
215.703,278.787
215.695,278.667
215.669,278.623
215.648,278.574
215.663,278.517
215.711,278.511
215.754,278.530
215.796,278.559
215.908,278.669
216.009,278.743
216.076,278.758
216.144,278.749
216.302,278.652
216.401,278.623
216.517,278.606
216.657,278.631
216.827,278.654
216.969,278.675
217.072,278.716
217.123,278.718
217.178,278.684
217.205,278.656
217.289,278.625
217.454,278.629
217.513,278.566
217.555,278.524
217.593,278.486
217.656,278.450
217.711,278.431
217.743,278.410
217.665,278.317
217.599,278.247
217.494,278.182
217.477,278.146
217.374,278.019
217.353,277.990
217.334,277.922
217.321,277.865
217.203,277.773
217.156,277.714
217.146,277.678
217.180,277.572
217.195,277.384
217.192,277.327
217.165,277.220
217.057,277.129
216.935,276.996
216.912,276.965
216.920,276.895
216.920,276.853
216.849,276.771
216.737,276.739
216.657,276.741
216.578,276.827
216.492,276.929
216.317,276.998
216.093,277.136
215.973,277.249
215.878,277.346
215.813,277.344
215.762,277.431
215.711,277.676
215.636,277.927
215.517,278.066
215.395,278.169
215.313,278.317
215.167,278.403
215.112,278.408
215.058,278.395
215.022,278.351
215.001,278.251
214.952,278.138
214.901,278.100
214.859,278.087
214.783,278.137
214.762,278.224
214.705,278.397
214.655,278.481
214.593,278.473
214.577,278.431
214.560,278.403
214.499,278.405
214.416,278.433
214.091,278.612
214.068,278.642
214.058,278.716
214.032,278.791
213.982,278.819
213.927,278.861
213.876,278.943
213.851,278.994
213.790,279.004
213.720,278.969
213.718,278.931
213.682,278.804
213.623,278.758
213.477,278.631
213.448,278.621
213.395,278.646
213.319,278.705
213.260,278.741
213.161,278.718
213.098,278.690
213.013,278.587
213.016,278.418
212.988,278.359
212.952,278.319
212.916,278.258
212.927,278.161
213.018,277.965
213.039,277.903
213.170,277.745
213.231,277.705
213.281,277.650
213.421,277.547
213.486,277.507
213.558,277.279
213.695,277.140
213.866,277.081
213.914,277.064
213.969,277.009
213.977,276.884
213.956,276.817
213.933,276.796
213.889,276.779
213.840,276.792
213.762,276.771
213.701,276.693
213.653,276.511
213.714,276.300
213.714,276.070
213.722,276.024
213.773,275.963
213.870,275.906
213.948,275.861
214.028,275.830
214.085,275.760
214.089,275.718
213.956,275.520
213.940,275.406
213.908,275.273
213.823,275.182
213.726,275.148
213.710,275.079
213.707,275.034
213.767,274.973
213.826,274.842
213.906,274.589
213.925,274.534
213.925,274.433
213.906,274.355
213.925,274.186
214.001,274.007
214.117,273.792
214.205,273.678
214.271,273.526
214.298,273.334
214.288,273.262
214.359,273.030
214.435,272.984
214.680,272.954
214.804,272.891
214.861,272.828
214.973,272.741
215.066,272.714
215.271,272.655
215.452,272.524
215.490,272.448
215.543,272.338
215.585,272.286
215.707,272.153
215.775,272.109
215.960,272.087
216.420,271.929
216.749,271.872
216.958,271.870
217.163,271.858
217.260,271.866
217.448,271.855
217.612,271.885
217.764,271.889
217.886,271.876
217.998,271.834
218.076,271.754
218.173,271.657
218.327,271.446
218.528,271.216
218.587,271.149
218.747,271.019
218.941,270.829
218.966,270.783
219.051,270.682
219.329,270.386
219.806,269.863
219.882,269.774
220.025,269.530
220.056,269.359
220.078,269.180
220.047,269.020
220.013,268.935
219.917,268.837
219.848,268.707
219.762,268.648
219.708,268.594
219.665,268.576
219.640,268.551
219.563,268.500
219.479,268.467
219.331,268.447
219.121,268.353
218.948,268.362
218.835,268.398
218.794,268.407
218.759,268.410
218.695,268.410
218.496,268.512
218.315,268.667
218.167,268.700
217.983,268.725
217.691,268.795
217.491,268.814
217.364,268.807
217.095,268.798
217.184,268.664
217.126,268.605
216.944,268.547
217.171,268.536
217.079,268.447
217.234,268.426
217.228,268.360
217.277,268.294
216.981,268.272
216.802,268.207
216.682,268.393
216.660,268.451
216.603,268.449
216.541,268.392
216.488,268.331
216.462,268.280
216.436,268.254
216.399,268.224
216.367,268.196
216.224,268.128
216.161,268.101
216.107,268.078
216.042,268.049
216.000,268.015
215.911,267.989
215.795,267.912
215.694,267.868
215.581,267.862
215.530,267.836
215.294,267.858
214.999,267.923
215.237,268.180
215.513,268.576
215.567,268.804
215.578,269.307
215.608,269.883
215.638,270.200
215.649,270.424
215.433,270.813
215.349,271.011
215.211,271.203
215.008,271.311
214.876,271.443
214.858,271.617
214.636,271.766
214.372,272.012
214.078,272.096
213.983,272.102
213.935,272.228
214.019,272.288
214.025,272.336
213.965,272.432
213.833,272.624
213.779,272.827
213.737,273.025
213.737,273.133
213.755,273.205
213.809,273.253
